BinCenter (ps);Histo01;Histo02;Histo03;Histo04
2524.5;0;0;0;0
2527.5;0;1;0;0
2530.5;0;0;0;0
2533.5;0;1;0;0
2536.5;0;0;0;0
2539.5;0;0;0;0
2542.5;0;1;0;0
2545.5;0;1;0;0
2548.5;0;1;0;0
2551.5;0;1;0;0
2554.5;0;0;0;0
2557.5;0;0;0;0
2560.5;0;0;0;0
2563.5;0;1;0;0
2566.5;0;0;0;0
2569.5;0;0;0;0
2572.5;0;0;0;0
2575.5;0;1;0;0
2578.5;0;0;0;0
2581.5;0;0;0;0
2584.5;0;1;0;0
2587.5;0;0;0;0
2590.5;0;4;0;0
2593.5;0;0;0;0
2596.5;0;0;0;0
2599.5;0;0;0;0
2602.5;1;0;0;0
2605.5;0;1;0;0
2608.5;0;1;0;0
2611.5;0;0;0;0
2614.5;0;1;0;0
2617.5;0;0;0;0
2620.5;0;0;0;0
2623.5;0;0;0;0
2626.5;1;0;0;0
2629.5;0;0;0;0
2632.5;0;1;0;0
2635.5;0;0;0;0
2638.5;0;0;0;0
2641.5;0;0;0;0
2644.5;0;1;0;0
2647.5;0;0;0;0
2650.5;0;0;0;0
2653.5;0;0;0;0
2656.5;0;2;0;0
2659.5;0;0;0;0
2662.5;0;0;0;0
2665.5;0;0;0;0
2668.5;0;0;0;0
2671.5;0;2;0;0
2674.5;1;0;0;0
2677.5;0;0;0;0
2680.5;0;1;0;0
2683.5;0;0;0;0
2686.5;0;0;0;0
2689.5;0;0;0;0
2692.5;0;0;0;0
2695.5;0;2;0;0
2698.5;0;0;0;0
2701.5;0;0;0;0
2704.5;0;1;0;0
2707.5;0;0;0;0
2710.5;0;0;0;0
2713.5;0;0;0;0
2716.5;0;2;0;0
2719.5;0;0;0;0
2722.5;0;0;0;0
2725.5;0;1;0;0
2728.5;0;0;0;0
2731.5;0;0;0;0
2734.5;0;1;0;0
2737.5;0;0;0;0
2740.5;0;2;0;0
2743.5;0;3;0;0
2746.5;0;0;0;0
2749.5;0;1;0;0
2752.5;0;2;0;0
2755.5;0;0;0;0
2758.5;1;1;0;0
2761.5;0;0;0;0
2764.5;0;0;0;0
2767.5;0;0;0;0
2770.5;1;0;0;0
2773.5;0;0;0;0
2776.5;0;0;0;0
2779.5;1;0;0;0
2782.5;0;0;0;0
2785.5;0;0;0;0
2788.5;0;0;0;0
2791.5;1;0;0;0
2794.5;0;0;0;0
2797.5;0;0;0;0
2800.5;0;0;0;0
2803.5;0;0;0;0
2806.5;1;1;0;0
2809.5;1;0;0;0
2812.5;0;0;0;0
2815.5;0;0;0;0
2818.5;0;0;0;0
2821.5;0;1;0;0
2824.5;0;1;0;0
2827.5;0;0;0;0
2830.5;0;1;0;0
2833.5;0;2;0;0
2836.5;0;1;0;0
2839.5;0;0;0;0
2842.5;0;1;0;0
2845.5;0;1;0;0
2848.5;0;0;0;0
2851.5;0;1;0;0
2854.5;0;0;0;0
2857.5;0;0;0;0
2860.5;0;1;0;0
2863.5;0;0;0;0
2866.5;0;1;0;0
2869.5;0;0;0;0
2872.5;0;1;0;0
2875.5;1;0;0;0
2878.5;0;0;0;0
2881.5;0;0;0;0
2884.5;0;1;0;0
2887.5;0;2;0;0
2890.5;2;0;0;0
2893.5;0;0;0;0
2896.5;0;0;0;0
2899.5;0;0;0;0
2902.5;0;1;0;0
2905.5;0;0;0;0
2908.5;0;1;0;0
2911.5;1;0;0;0
2914.5;0;1;0;0
2917.5;0;1;0;0
2920.5;1;0;0;0
2923.5;0;0;0;0
2926.5;0;0;0;0
2929.5;1;0;0;0
2932.5;0;1;0;0
2935.5;0;0;0;0
2938.5;0;1;0;0
2941.5;0;1;0;0
2944.5;0;0;0;0
2947.5;0;0;0;0
2950.5;0;0;0;0
2953.5;0;1;0;0
2956.5;0;1;0;0
2959.5;0;0;0;0
2962.5;0;1;0;0
2965.5;0;1;0;0
2968.5;1;0;0;0
2971.5;0;1;0;0
2974.5;0;1;0;0
2977.5;0;1;0;0
2980.5;0;0;0;0
2983.5;0;0;0;0
2986.5;0;1;0;0
2989.5;0;1;0;0
2992.5;0;0;0;0
2995.5;1;0;0;0
2998.5;0;0;0;0
3001.5;1;1;0;0
3004.5;0;0;1;0
3007.5;0;1;0;0
3010.5;1;1;0;0
3013.5;0;0;0;0
3016.5;0;0;0;0
3019.5;1;0;0;0
3022.5;0;1;0;0
3025.5;0;0;0;0
3028.5;0;2;0;0
3031.5;0;0;0;0
3034.5;0;1;0;0
3037.5;0;0;0;0
3040.5;0;0;0;0
3043.5;0;0;0;0
3046.5;0;0;0;0
3049.5;0;0;0;0
3052.5;1;0;0;0
3055.5;1;1;0;0
3058.5;0;0;0;0
3061.5;0;0;0;0
3064.5;0;1;0;0
3067.5;0;0;0;0
3070.5;0;0;0;0
3073.5;1;0;0;0
3076.5;0;2;0;0
3079.5;0;1;0;0
3082.5;0;0;0;0
3085.5;0;1;0;0
3088.5;0;0;0;0
3091.5;0;1;0;0
3094.5;0;1;0;0
3097.5;0;0;0;0
3100.5;0;0;0;0
3103.5;1;0;0;0
3106.5;1;0;0;0
3109.5;0;4;0;0
3112.5;1;0;0;0
3115.5;1;0;0;0
3118.5;0;1;0;0
3121.5;1;0;0;0
3124.5;0;1;0;0
3127.5;0;1;0;0
3130.5;0;2;0;0
3133.5;0;1;0;0
3136.5;0;1;0;0
3139.5;0;1;0;0
3142.5;0;1;0;0
3145.5;0;1;0;0
3148.5;0;1;0;0
3151.5;0;0;0;0
3154.5;0;1;0;0
3157.5;0;0;0;0
3160.5;0;0;0;0
3163.5;0;0;0;0
3166.5;0;0;0;0
3169.5;2;0;0;0
3172.5;0;0;0;0
3175.5;0;0;0;0
3178.5;1;0;0;0
3181.5;0;2;0;0
3184.5;0;0;0;0
3187.5;0;0;0;0
3190.5;0;0;0;0
3193.5;0;2;0;0
3196.5;0;0;0;0
3199.5;0;0;0;0
3202.5;1;1;0;0
3205.5;0;1;0;0
3208.5;0;1;0;0
3211.5;0;0;0;0
3214.5;0;2;0;0
3217.5;0;0;0;0
3220.5;0;1;0;0
3223.5;0;1;0;0
3226.5;0;0;0;0
3229.5;0;2;0;0
3232.5;0;0;0;0
3235.5;1;0;0;0
3238.5;0;1;0;0
3241.5;0;1;0;0
3244.5;0;1;0;0
3247.5;0;1;0;0
3250.5;1;0;0;0
3253.5;0;0;0;0
3256.5;0;2;0;0
3259.5;0;0;0;1
3262.5;0;2;0;0
3265.5;0;0;0;0
